Name;Author;Rank;Genus;Family;Order;Class;Phylum;Kingd;Status;Mainl;Origin;CurDis;Pathw1;Pathw2;LifeSt;Ecosys;Observ;AOO;Imp12;Impact;minImp;maxImp;InvPot;minInv;maxInv;clmInv;EcoEff;minEff;maxEff;clmEff;A;minA;maxA;B;minB;maxB;C;minC;maxC;D;minD;maxD;E;minE;maxE;F;minF;maxF;G;minG;maxG;H;minH;maxH;I;minI;maxI
Linaria repens;(L.) Mill.;species;Linaria;Plantaginaceae;Lamiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm,Oc;stw;veh,ball;for,low,urb;NA;1826;2400;SE;HI;LO;HI;4;3;4;FALSE;2;2;2;FALSE;4;4;4;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1
Linepithema humile;(Mayr 1868);species;Linepithema;Formicidae;Hymenoptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;SAm;Eur,As,NAm,Afr,SAm;cnt;cntp,habm,nurs;urb;NA;2004;0;HI;HI;HI;HI;2;2;2;TRUE;4;4;4;TRUE;2;2;2;2;2;2;1;1;2;1;1;1;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1
Linum perenne;L.;species;Linum;Linaceae;Malpighiales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,escx;low,urb;VU-07;1993;300;PH;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;2;2;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lipandra polysperma;(L.) S.Fuentes, Uotila & Borsch;species;Lipandra;Amaranthaceae;Caryophyllales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;cnt,stw;cntp,seed,habm,veh,ball;low,urb;NA;1826;5120;PH;PH;PH;PH;4;4;4;FALSE;1;1;1;FALSE;4;4;4;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Liriomyza huidobrensis;(Blanchard, 1926);species;Liriomyza;Agromyzidae;Diptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;SAm;Eur,As,NAm,Afr,SAm,Oc;cnt;cntp;low;NA;1995;0;NK;LO;LO;LO;3;3;3;TRUE;1;1;2;NA;1;1;1;4;4;4;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Liriomyza sativae;Blanchard, 1938;species;Liriomyza;Agromyzidae;Diptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;NAm;Eur,As,NAm,Afr,SAm,Oc;cnt;parp;low;NA;2001;40;NK;LO;LO;LO;3;3;3;TRUE;2;2;2;TRUE;1;1;1;4;4;4;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Liriomyza trifolii;(Burgess in Comstock, 1880);species;Liriomyza;Agromyzidae;Diptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;NAm;Eur,As,NAm,Afr,SAm,Oc;cnt;parp,cntp;low,par;NA;1980;0;NK;LO;LO;LO;3;3;3;TRUE;1;1;2;NA;1;1;1;4;4;4;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Lithocharis nigriceps;Kraatz, 1859;species;Lithocharis;Staphylinidae;Coleoptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;As;Eur,As;cnt;habm,nurs;low;NA;1950;5600;HI;LO;LO;LO;3;3;3;TRUE;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lithodes maja;(Linnaeus, 1758);species;Lithodes;Lithodidae;Decapoda;Malacostraca;Arthropoda;Animalia;DoorKnocker;FALSE;Atl;Atl;stw;ball;mar;M01,M02;1958;0;NR;PH;LO;HI;4;3;4;TRUE;1;1;2;TRUE;4;4;4;3;2;3;4;3;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Lobularia maritima;(L.) Desv.;species;Lobularia;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,SAm,Oc;esc;hort,orn;low,urb;NA;1882;80;NK;LO;LO;LO;2;2;3;TRUE;1;1;1;FALSE;2;1;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lolium multiflorum;Lam.;species;Lolium;Poaceae;Poales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,SAm,Oc;rel,esc,cnt,stw;impr,agr,seed,ball;low,urb;NA;1873;1800;LO;LO;LO;LO;3;3;3;FALSE;2;1;2;FALSE;3;3;3;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1
Lonicera acuminata;Wall.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn;low;NA;1975;8;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera alpigena;L.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,orn;for,low;NA;1992;60;LO;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera caerulea;L.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;esc;hort,orn;for,low,urb;T04,T31;1874;7960;SE;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;4;4;4;2;2;2;3;3;3;2;1;2;1;1;1;2;2;2;1;1;1;1;1;1
Lonicera caprifolium;L.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As;esc;hort,orn;for,low;NA;1872;1780;HI;LO;LO;HI;3;3;4;FALSE;2;2;2;FALSE;3;3;4;3;3;3;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera fragrantissima;Lindl. & J.Paxton;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;DoorKnocker;TRUE;As;Eur,As,NAm,Oc;esc;hort,orn;low;NA;2016;0;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera involucrata;(Richardson) Banks ex Spreng.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn,escx;for,low,urb;T04;1994;920;HI;HI;HI;SE;4;4;4;FALSE;2;2;3;FALSE;3;3;4;4;4;4;2;2;2;1;1;1;2;2;3;1;1;1;2;2;2;1;1;1;1;1;1
Lonicera japonica;Thunb.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm,SAm,Oc;esc;hort,orn;for;NA;2010;12;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera korolkowii;Stapf;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As;esc;hort,orn;for;NA;1990;24;NK;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera ligustrina yunnanensis;(Franch.) P.S.Hsu & H.J.Wang;subspecies;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,Oc;rel,esc;relx,hort;low;NA;2002;24;NR;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera morrowii;A.Gray;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort,orn;urb;NA;2007;24;LO;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera nigra;L.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort,orn;for,low;NA;1989;48;LO;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera sempervirens;L.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,orn;low,urb;NA;2001;16;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lonicera tatarica;L.;species;Lonicera;Caprifoliaceae;Dipsacales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc,cnt;hort,orn,timb;for,low,urb;NA;1888;2000;HI;HI;HI;HI;4;4;4;FALSE;2;2;2;FALSE;4;4;4;3;3;4;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Lophocolea semiteres;(Lehm.) Mitt.;species;Lophocolea;Geocalycaceae;Jungermanniales;Jungermanniopsida;Marchantiophyta;Plantae;DoorKnocker;TRUE;Afr,SAm,Oc;Eur,Afr,SAm,Oc;stw,spr;pack,nat;for;NA;NA;0;LO;PH;PH;PH;4;4;4;TRUE;1;1;1;FALSE;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lotus glaber;Mill.;species;Lotus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,Afr,SAm,Oc;cnt,stw;seed,timb,ball,stwx;urb;NA;1866;8;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lotus pedunculatus;Cav.;species;Lotus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,As,NAm,Afr,SAm,Oc;cnt;seed,timb;low,urb;NA;1894;320;LO;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lotus sativus;(Hyl.) B�scher & G.H.Loos;species;Lotus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;rel,cnt,stw;impr,seed,habm,veh;low,urb;NA;1903;3660;SE;PH;PH;HI;4;4;4;FALSE;1;1;2;FALSE;4;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1
Lotus subbiflorus;Lag.;species;Lotus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,Afr;Eur,Afr,Oc;cnt;timb;urb;NA;2004;4;NK;NK;NK;NK;1;1;1;TRUE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lunaria annua;L.;species;Lunaria;Brassicaceae;Brassicales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm,Oc;esc;hort;for,low,urb;NA;1869;600;PH;LO;LO;LO;3;2;3;FALSE;1;1;1;FALSE;3;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lunularia cruciata;(L.) Lindb.;species;Lunularia;Lunulariaceae;Lunulariales;Marchantiopsida;Marchantiophyta;Plantae;reproducing;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;cnt;habm;low;NA;1925;0;NR;LO;LO;LO;2;2;2;NA;1;1;1;NA;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Luperomorpha xanthodera;(Fairmaire, 1888);species;Luperomorpha;Chrysomelidae;Coleoptera;Insecta;Arthropoda;Animalia;DoorKnocker;TRUE;As;Eur,As;cnt,spr;habm,nat;low;NA;2016;40;NR;LO;LO;LO;3;3;3;TRUE;2;2;2;NA;2;2;2;4;4;4;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Lupinus nootkatensis;Donn ex Sims;species;Lupinus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;rel,esc;eros,hort;for,low,urb;EN-02,T18,T21,T31,T32;1889;3000;SE;SE;SE;SE;4;4;4;FALSE;4;4;4;FALSE;4;4;4;3;3;3;2;2;2;4;4;4;2;2;2;3;3;4;2;2;3;1;1;1;1;1;1
Lupinus perennis;L.;species;Lupinus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;rel,stw;impr,veh;low,urb;EN-02,T21;1899;720;SE;HI;HI;HI;3;3;3;FALSE;3;3;3;FALSE;3;3;3;2;2;3;1;1;1;3;3;3;1;1;1;3;3;3;1;1;1;1;1;1;1;1;1
Lupinus polyphyllus;Lindl.;species;Lupinus;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm,SAm,Oc;rel,esc;impr,hort,orn;for,low,urb;T18,T32;1913;78000;SE;SE;SE;SE;4;4;4;FALSE;4;4;4;FALSE;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;1;1;1;2;2;2;1;1;1;1;1;1
Luzula forsteri;(Sm.) DC.;species;Luzula;Juncaceae;Poales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,Afr;cnt;seed;for,low;NA;1993;8;LO;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Luzula luzuloides;(Lam.) Dandy & Wilmott;species;Luzula;Juncaceae;Poales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm;esc,cnt,stw;orn,live,seed,timb,veh;for,low,urb;NA;1880;2576;LO;PH;PH;PH;4;4;4;FALSE;1;1;1;FALSE;4;4;4;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Luzula nivea;(L.) DC.;species;Luzula;Juncaceae;Poales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort;for,urb;NA;2004;24;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lychnis chalcedonica;L.;species;Lychnis;Caryophyllaceae;Caryophyllales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;esc;hort;low,urb;NA;1905;460;NK;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lychnis coronaria;(L.) Desr.;species;Lychnis;Caryophyllaceae;Caryophyllales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm,Oc;esc,cnt;hort,cntx;low,urb;NA;1937;128;NK;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lycium barbarum;L.;species;Lycium;Solanaceae;Solanales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm,Afr,Oc;esc;hort,escx;for,low,urb;NA;1891;156;HI;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lyctocoris campestris;(Fabricius, 1794);species;Lyctocoris;Anthocoridae;Hemiptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As;Eur,As,NAm,Afr,Oc;cnt,stw;habm,bulk;low;NA;1913;84;PH;LO;LO;LO;3;3;3;NA;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lysichiton americanus;Hult�n & H.St.John;species;Lysichiton;Araceae;Alismatales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,As,NAm;esc;hort,escx;wet;V02,V08,V10;1985;300;LO;HI;HI;HI;3;3;3;FALSE;3;3;3;FALSE;3;3;3;2;2;3;1;1;1;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lysichiton camtschatcensis;(L.) Schott;species;Lysichiton;Araceae;Alismatales;Monocots;Magnoliophyta;Plantae;DoorKnocker;TRUE;As;Eur,As;esc;hort;for,low,wet;NA;NA;0;NR;LO;LO;LO;1;1;1;FALSE;2;2;2;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Lysimachia ciliata;L.;species;Lysimachia;Primulaceae;Ericales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort;for,urb;NA;1944;36;NK;NK;NK;LO;1;1;2;FALSE;1;1;1;FALSE;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lysimachia nummularia;L.;species;Lysimachia;Primulaceae;Ericales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,Oc;esc;hort,orn,escx;for,low,urb;VU-07;1771;8800;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;3;3;3;1;1;1;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1
Lysimachia punctata;L.;species;Lysimachia;Primulaceae;Ericales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;NA;1865;17000;HI;SE;SE;SE;4;4;4;FALSE;3;3;3;FALSE;4;4;4;4;4;4;1;1;1;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
Lysurus cruciatus;(Lepr. & Mont.) Lloyd;species;Lysurus;Phallaceae;Phallales;Agaricomycetes;Basidiomycota;Fungi;DoorKnocker;TRUE;Eur,As,NAm,Afr,SAm,Oc;Eur,As,NAm,Afr,SAm,Oc;NA;NA;low;NA;1942;0;NR;NK;NK;LO;1;1;2;NA;1;1;1;NA;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Lythrum virgatum;L.;species;Lythrum;Lythraceae;Myrtales;Eudicots;Magnoliophyta;Plantae;DoorKnocker;TRUE;Eur,As;Eur,As;esc;hort,escx;urb;NA;1940;0;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Macropsis graminea;(Fabricius, 1798);species;Macropsis;Cicadellidae;Hemiptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;Eur,As;Eur,As;cnt;cntp;low;NA;2007;40;LO;LO;LO;LO;3;3;3;TRUE;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Macrosiphum euphorbiae;(Thomas, 1878);species;Macrosiphum;Aphididae;Hemiptera;Insecta;Arthropoda;Animalia;reproducing;TRUE;NAm;Eur,As,NAm,Afr,SAm,Oc;cnt;food;low;NA;1925;400;LO;LO;LO;LO;3;3;3;NA;1;1;1;NA;4;4;4;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Mahonia aquifolium;(Pursh) Nutt.;species;Mahonia;Berberidaceae;Ranunculales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm,Oc;esc;hort,orn;for,low;NA;1924;2000;HI;PH;LO;PH;4;3;4;FALSE;1;1;1;FALSE;4;3;4;3;3;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Maianthemum racemosum;(L.) Link;species;Maianthemum;Asparagaceae;Asparagales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort,escx;for,low;NA;2006;40;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Maianthemum stellatum;(L.) Link;species;Maianthemum;Asparagaceae;Asparagales;Monocots;Magnoliophyta;Plantae;reproducing;TRUE;NAm;Eur,NAm;esc;hort;for;NA;1850;4;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malus asiatica;Nakai;species;Malus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;DoorKnocker;TRUE;As;As,NAm;esc;hort;NA;NA;2012;0;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malus baccata;(L.) Borkh.;species;Malus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort;for;NA;1971;24;NK;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malus dasyphylla;Borkh.;species;Malus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort;for;NA;1971;36;NR;LO;NK;LO;2;1;2;FALSE;1;1;1;FALSE;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malus prunifolia;(Willd.) Borkh.;species;Malus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;escx;NA;NA;2010;8;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malus toringo;(Siebold) Siebold ex de Vriese;species;Malus;Rosaceae;Rosales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm;esc;hort,orn,escx;for,low,urb;T04;1989;280;NR;LO;LO;LO;3;3;3;FALSE;2;1;2;FALSE;3;2;3;3;3;3;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Malva alcea;L.;species;Malva;Malvaceae;Malvales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur,NAm;rel,esc;use,hort,escx;low,urb;NA;1841;200;NK;LO;LO;LO;2;2;3;FALSE;1;1;1;FALSE;2;2;3;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malva moschata;L.;species;Malva;Malvaceae;Malvales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,Oc;esc,cnt,stw;hort,seed,ball;for,low,urb;NA;1841;19600;LO;HI;PH;HI;4;4;4;FALSE;2;1;2;FALSE;4;4;4;3;3;3;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1
Malva pusilla;Sm.;species;Malva;Malvaceae;Malvales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,Afr,Oc;cnt,stw;seed,ball;low,urb;NA;1842;700;NR;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Malva verticillata;L.;species;Malva;Malvaceae;Malvales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;As;Eur,As,NAm,Afr,Oc;esc;hort;NA;NA;1841;16;NK;NK;NK;NK;1;1;1;TRUE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Marenzelleria neglecta;Sikorski & Bick, 2004;species;Marenzelleria;Spionidae;Spionida;Polychaeta;Annelida;Animalia;DoorKnocker;TRUE;Atl;Atl,Balt,Pac;stw;ball;mar;M04;NA;0;HI;PH;PH;HI;4;4;4;NA;1;1;2;NA;4;4;4;4;4;4;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1
Marenzelleria viridis;(Verrill, 1873);species;Marenzelleria;Spionidae;Spionida;Polychaeta;Annelida;Animalia;reproducing;TRUE;Atl;Atl,Balt;stw,spr;ball,nat;mar;M04;2008;120;HI;SE;SE;SE;4;4;4;NA;3;3;3;NA;4;4;4;4;4;4;1;1;2;1;1;1;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1
Mauranthemum paludosum;(Poir.) Vogt & Oberpr.;species;Mauranthemum;Asteraceae;Asterales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur;Eur;esc;hort;low,urb;NA;1994;24;NR;NK;NK;NK;1;1;1;FALSE;1;1;1;FALSE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Medicago falcata;L.;species;Medicago;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,NAm,Afr,Oc;esc,cnt,stw;agr,seed,timb,ball;low,urb;VU-07;1771;500;LO;LO;LO;LO;3;3;3;FALSE;1;1;1;FALSE;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Medicago sativa;L.;species;Medicago;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As;Eur,As,NAm,Afr,SAm,Oc;esc,cnt,stw;agr,seed,ball;low,urb;NA;1834;4000;LO;PH;LO;PH;4;3;4;FALSE;1;1;1;FALSE;4;4;4;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Medicago � varia;Martyn;species;Medicago;Fabaceae;Fabales;Eudicots;Magnoliophyta;Plantae;reproducing;TRUE;Eur,As,Afr;Eur,As,Afr;esc;agr;low,urb;NA;1899;200;LO;LO;LO;LO;2;2;2;FALSE;1;1;1;FALSE;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
